user_id,lifecycle_stage,segment_id,segment_name,activeness,gamification_propensity,social_propensity,ai_tutor_propensity,leaderboard_propensity,churn_risk,rfm_score,rfm_segment,engagement_intensity,streak_consistency,feature_diversity
U0149,trial,2,Casual Solo Users,0.2660452504492799,0.5340681362725451,0.0,1.0,0.6041055894560657,0.48718136036872994,3.1,Promising,0.2926829268292683,0.036585365853658534,0.5
U0150,inactive,1,Social Gamifiers,0.37465004480593816,0.4529058116232465,1.0,0.0,0.38137023109890195,0.5156355050313307,1.2999999999999998,Lost,0.16129032258064516,0.016129032258064516,0.5
U0151,trial,2,Casual Solo Users,0.22711431074036628,0.4181696726786907,0.0,1.0,0.17809476631164953,0.7956463071728015,1.9,Lost,0.8235294117647058,0.058823529411764705,0.5
U0152,trial,3,Core Feature Fans,0.4517158594655786,0.20073480293921175,0.0,0.0,0.6265774995684252,0.3502470800653337,3.5,Potential Loyalist,1.0,0.03409090909090909,0.0
U0153,paid,0,Low Activity Risks,0.24852297673481716,0.8383433533734136,1.0,1.0,0.24583399007753334,0.8381202565123012,2.8,Needs Attention,5.0,0.6666666666666666,1.0
U0154,inactive,4,Engaged Socialites,0.2970577855405696,0.42651970607882433,1.0,0.0,0.442624574992682,0.6643185201650199,2.4000000000000004,At Risk,1.25,0.21875,0.5
U0155,trial,5,Passive Explorers,0.22542857357052906,0.038744154976619906,0.0,0.0,0.283687975201339,0.7924024303257677,1.9000000000000001,Lost,2.076923076923077,0.46153846153846156,0.0
U0156,paid,1,Social Gamifiers,0.46323802315520296,0.8700734802939212,1.0,1.0,0.5663281619418613,0.3475891010004952,2.7,Needs Attention,0.8426966292134831,0.011235955056179775,1.0
U0157,churned,5,Passive Explorers,0.17783881549227198,0.05377421509686039,0.0,0.0,0.3901038031118416,0.5826584128322964,1.0,Lost,0.2465753424657534,0.0273972602739726,0.0
U0158,trial,5,Passive Explorers,0.2821287243323253,0.28423513694054775,0.0,0.0,0.6018381331952294,0.5413610632729453,2.6,Needs Attention,0.35294117647058826,0.029411764705882353,0.0
U0159,paid,1,Social Gamifiers,0.4180270974166916,0.6292585170340681,1.0,0.0,0.41128098894418047,0.6896092734648787,3.9000000000000004,Potential Loyalist,2.5,0.14285714285714285,0.5
U0160,trial,1,Social Gamifiers,0.3887215988463189,0.996993987975952,1.0,1.0,0.40111383816321783,0.7242138492028469,4.3,Loyal,3.272727272727273,0.09090909090909091,1.0
U0161,paid,3,Core Feature Fans,0.3468018533482793,0.43253173012692053,0.0,1.0,0.37185757282354964,0.553621015650607,2.8000000000000003,Needs Attention,0.42857142857142855,0.03571428571428571,0.5
U0162,paid,4,Engaged Socialites,0.26725191071612336,0.6389445557782231,1.0,0.0,0.6194689003475115,0.5545424705916027,3.8,Potential Loyalist,0.3582089552238806,0.029850746268656716,0.5
U0163,paid,4,Engaged Socialites,0.30751104733601503,0.43219772879091517,1.0,0.0,0.27039997598192644,0.6920891162792421,3.1,Promising,1.9310344827586208,0.06896551724137931,0.5
U0164,trial,4,Engaged Socialites,0.26521646456390147,0.5313961255845023,1.0,0.0,0.29469200573431503,0.8025722489212336,4.0,Loyal,5.333333333333333,0.2222222222222222,0.5
U0165,churned,4,Engaged Socialites,0.28955073486363225,0.45257181028724114,1.0,0.0,0.4330961548565295,0.5411631761030973,2.9,Needs Attention,0.47761194029850745,0.029850746268656716,0.5
U0166,trial,1,Social Gamifiers,0.44652731218314407,0.8867735470941884,1.0,1.0,0.30999452087695994,0.6342112722645816,4.1,Loyal,1.8,0.0,1.0
U0167,trial,3,Core Feature Fans,0.432627876986869,0.5060120240480962,0.0,1.0,0.4869109004525905,0.4212743376376658,2.8,Needs Attention,0.868421052631579,0.013157894736842105,0.5
U0168,trial,3,Core Feature Fans,0.4594935819946646,0.459251837007348,0.0,1.0,0.412809889441805,0.5370698082500097,3.1,Promising,1.1666666666666667,0.09523809523809523,0.5
U0169,paid,5,Passive Explorers,0.3801373793224922,0.23246492985971945,0.0,0.0,0.36242747667619885,0.729364380917143,4.4,Loyal,8.88888888888889,0.3333333333333333,0.0
U0170,paid,4,Engaged Socialites,0.21593879936042618,0.47528390113560454,1.0,0.0,0.5340853992629454,0.5300111884688506,1.5999999999999999,Lost,0.22784810126582278,0.0379746835443038,0.5
U0171,trial,4,Engaged Socialites,0.1936861663141646,0.5881763527054108,1.0,0.0,0.5675771017690813,0.700809576807246,2.2,At Risk,0.6,0.125,0.5
U0172,paid,2,Casual Solo Users,0.23857158750134624,0.5123580494321978,0.0,1.0,0.40224568988163595,0.7419634304779157,2.1999999999999997,At Risk,0.64,0.16,0.5
U0173,trial,5,Passive Explorers,0.28459633366490983,0.1843687374749499,0.0,0.0,0.1993500108831896,0.8164762423542455,3.1999999999999997,Promising,8.8,0.0,0.0
U0174,paid,1,Social Gamifiers,0.48740901059795366,0.3894455577822311,1.0,0.0,0.19356540796949706,0.6564907638539939,3.0999999999999996,Promising,7.636363636363637,0.2727272727272727,0.5
U0175,trial,2,Casual Solo Users,0.3191886802034374,0.17167668670674682,0.0,0.0,0.45557181779288913,0.5574229620907035,3.1,Promising,0.9491525423728814,0.03389830508474576,0.0
U0176,paid,3,Core Feature Fans,0.43004095945991533,0.45457581830327315,0.0,1.0,0.5470851815991534,0.3632520200687317,2.9,Needs Attention,0.8181818181818182,0.03409090909090909,0.5
U0177,trial,5,Passive Explorers,0.3037992366879731,0.22778891115564462,0.0,0.0,0.7199237426163188,0.46452896862551396,3.1,Promising,0.45569620253164556,0.0759493670886076,0.0
U0178,inactive,4,Engaged Socialites,0.26461654352633485,0.47661990647962593,1.0,0.0,0.3485300188391765,0.6795279462246246,1.9,Lost,0.6842105263157895,0.05263157894736842,0.5
U0179,trial,5,Passive Explorers,0.1908869543647043,0.18971275885103542,0.0,0.0,0.5889636951806234,0.5705742103599009,2.0,At Risk,0.2222222222222222,0.05555555555555555,0.0
U0180,trial,0,Low Activity Risks,0.5369211361384411,0.02738810955243821,0.0,0.0,0.20903604962734457,0.643804765125446,3.8,Potential Loyalist,21.6,1.0,0.0
U0181,trial,5,Passive Explorers,0.18746052756208811,0.10988643954575818,0.0,0.0,0.4859164020925746,0.6662470877180663,1.6,Lost,0.25,0.125,0.0
U0182,inactive,2,Casual Solo Users,0.26862083527725267,0.5637942551770206,0.0,1.0,0.6304609218436874,0.45584877542939306,1.9,Lost,0.4,0.022222222222222223,0.5
U0183,churned,1,Social Gamifiers,0.36483013813066734,0.7107548430193721,1.0,1.0,0.20775858833772412,0.7002508532918124,3.1999999999999997,Promising,4.5,0.16666666666666666,1.0
U0184,trial,5,Passive Explorers,0.31616584260798486,0.19939879759519039,0.0,0.0,0.49115909722065854,0.5166834731586133,1.9,Lost,0.42857142857142855,0.014285714285714285,0.0
U0185,paid,2,Casual Solo Users,0.39792867952226146,0.48563794255177023,0.0,1.0,0.4538027365592609,0.5910300263291963,3.1,Promising,1.8918918918918919,0.13513513513513514,0.5
U0186,churned,2,Casual Solo Users,0.3462423670436796,0.4509018036072144,0.0,1.0,0.5385422530454167,0.5199141542418774,2.8000000000000003,Needs Attention,0.9333333333333333,0.1,0.5
U0187,paid,2,Casual Solo Users,0.25855037703204337,0.5945223780895124,0.0,1.0,0.5705523406363288,0.6321038163339654,2.2,At Risk,0.375,0.08333333333333333,0.5
U0188,paid,2,Casual Solo Users,0.29867896260067606,0.44789579158316634,0.0,1.0,0.4992066530063873,0.4888777288225731,1.7000000000000002,Lost,0.5714285714285714,0.03896103896103896,0.5
U0189,trial,4,Engaged Socialites,0.266837159742842,0.3643954575818303,1.0,0.0,0.26551905308744833,0.7122381296862097,1.5999999999999999,Lost,0.2857142857142857,0.14285714285714285,0.5
U0190,trial,1,Social Gamifiers,0.3461951509377254,0.7939211756847028,1.0,1.0,0.6486028236247776,0.47313397326715195,1.5999999999999999,Lost,0.34782608695652173,0.11594202898550725,1.0
U0191,churned,3,Core Feature Fans,0.4393144841564718,0.2895791583166333,0.0,0.0,0.6408900197398543,0.4087517350380318,3.0,Promising,0.6493506493506493,0.025974025974025976,0.0
U0192,inactive,4,Engaged Socialites,0.29379843274389833,0.5875083500334002,1.0,0.0,0.7204671515315275,0.46627413184302274,2.7,Needs Attention,0.5555555555555556,0.06172839506172839,0.5
U0193,paid,1,Social Gamifiers,0.37356713361672433,0.7648630594522379,1.0,1.0,0.31093047518257494,0.6056469538725187,2.8000000000000003,Needs Attention,1.2,0.05,1.0
U0194,trial,2,Casual Solo Users,0.10212685187223586,0.39913159652638613,0.0,1.0,0.36392560401702284,0.7387238888766585,1.3,Lost,0.06666666666666667,0.08888888888888889,0.5
U0195,trial,3,Core Feature Fans,0.4584962051626038,0.026052104208416832,0.0,0.0,0.3878498570174056,0.45256185137052285,2.2,At Risk,0.8709677419354839,0.06451612903225806,0.0
U0196,paid,1,Social Gamifiers,0.43167820904284526,0.5594522378089511,1.0,0.0,0.5062687172097003,0.49418456393599497,3.4000000000000004,Promising,1.0344827586206897,0.034482758620689655,0.5
U0197,churned,2,Casual Solo Users,0.12583328388406392,0.5170340681362725,0.0,1.0,0.5308917460388943,0.635138327541902,1.5999999999999999,Lost,0.08955223880597014,0.04477611940298507,0.5
U0198,churned,4,Engaged Socialites,0.24141472332001226,0.9402137608550434,1.0,1.0,0.6462062702183392,0.6040873362207586,2.5,Needs Attention,0.32142857142857145,0.08928571428571429,1.0
U0199,churned,1,Social Gamifiers,0.35976348440229505,0.737808951235805,1.0,1.0,0.283876366966142,0.6139291434011762,2.8000000000000003,Needs Attention,0.9,0.05,1.0
U0200,paid,1,Social Gamifiers,0.4156143289825112,0.8810955243820975,1.0,1.0,0.460496273445768,0.5761633175041103,3.8,Potential Loyalist,1.4,0.075,1.0
U0201,trial,1,Social Gamifiers,0.3957674364161973,0.8897795591182365,1.0,1.0,0.5410904205414574,0.4391352828311327,3.5,Potential Loyalist,1.1428571428571428,0.012987012987012988,1.0
U0202,trial,5,Passive Explorers,0.3140576673849122,0.3299933199732799,0.0,0.0,0.6165101739058642,0.6583739102073505,4.1,Loyal,1.696969696969697,0.15151515151515152,0.0
U0203,churned,5,Passive Explorers,0.387603353627167,0.2982631930527722,0.0,0.0,0.3503231181464052,0.7461613920790189,5.0,Champions,10.666666666666666,0.16666666666666666,0.0
U0204,paid,5,Passive Explorers,0.2592449515026267,0.052772211088844355,0.0,0.0,0.47861490771805787,0.4657296248431048,1.0,Lost,0.1590909090909091,0.03409090909090909,0.0
U0205,trial,1,Social Gamifiers,0.30383661328944683,0.9448897795591181,1.0,1.0,0.4123055098961969,0.7368469681965447,4.0,Loyal,2.8421052631578947,0.10526315789473684,1.0
U0206,trial,5,Passive Explorers,0.15674534245783625,0.24649298597194388,0.0,0.0,0.7090398024513446,0.5527613051635961,2.3,At Risk,0.15,0.0625,0.0
U0207,paid,1,Social Gamifiers,0.3854821804603579,0.8523714094856379,1.0,1.0,0.5317721585493084,0.5814766491705938,3.5,Potential Loyalist,0.8,0.15,1.0
U0208,trial,1,Social Gamifiers,0.508232692426239,0.7334669338677354,1.0,1.0,0.3173620649538778,0.4482518739059587,3.2,Promising,2.610169491525424,0.01694915254237288,1.0
U0209,trial,3,Core Feature Fans,0.4986153400132231,0.0070140280561122245,0.0,0.0,0.4242424924755879,0.4327456896090873,1.3,Lost,0.4067796610169492,0.1016949152542373,0.0
U0210,paid,3,Core Feature Fans,0.446968073524634,0.11289245156980628,0.0,0.0,0.3555890807832894,0.5275638367362835,2.4000000000000004,At Risk,1.25,0.041666666666666664,0.0
U0211,paid,1,Social Gamifiers,0.3223611757474591,0.7471609886439546,1.0,1.0,0.36364038939301824,0.6236045711472692,3.2,Promising,0.975609756097561,0.0975609756097561,1.0
U0212,paid,4,Engaged Socialites,0.3186248412341583,0.5804943219772879,1.0,0.0,0.35877147553534033,0.7535059463233348,3.2,Promising,2.769230769230769,0.15384615384615385,0.5
U0213,trial,5,Passive Explorers,0.3849209777374776,0.30227120908483635,0.0,0.0,0.6003985499088064,0.5690474133575134,4.1,Loyal,1.6,0.08888888888888889,0.0
U0214,paid,2,Casual Solo Users,0.30044550881861826,0.41249164996659987,0.0,1.0,0.4754129982812066,0.44100929045350995,1.7000000000000002,Lost,0.4044943820224719,0.02247191011235955,0.5
U0215,trial,5,Passive Explorers,0.19660820017218697,0.04943219772879092,0.0,0.0,0.3108554187025737,0.6565031650030708,1.3,Lost,0.2830188679245283,0.03773584905660377,0.0
U0216,trial,3,Core Feature Fans,0.5802100356489526,0.2618570474281897,0.0,0.0,0.5154150998626467,0.46889525520637315,3.4000000000000004,Promising,1.7142857142857142,0.07142857142857142,0.0
U0217,paid,5,Passive Explorers,0.430222977431753,0.19305277221108885,0.0,0.0,0.5252625100388042,0.46952578800903333,2.8,Needs Attention,1.2222222222222223,0.047619047619047616,0.0
U0218,paid,4,Engaged Socialites,0.15028801790478885,0.6686706746826987,1.0,1.0,0.23271561850292344,0.7864229339379778,2.0,At Risk,0.4444444444444444,0.14814814814814814,1.0
U0219,churned,2,Casual Solo Users,0.17295090309713065,0.41082164328657317,0.0,1.0,0.24939842231279039,0.7387826496310833,2.8000000000000003,Needs Attention,0.18421052631578946,0.02631578947368421,0.5
U0220,paid,1,Social Gamifiers,0.3745834580907014,0.9565798263193054,1.0,1.0,0.5442202757575075,0.524186095358345,2.9,Needs Attention,0.6,0.016666666666666666,1.0
U0221,paid,1,Social Gamifiers,0.46560584967086127,0.9348697394789579,1.0,1.0,0.3573416495913175,0.69084925615493,3.4,Promising,3.857142857142857,0.2857142857142857,1.0
U0222,trial,3,Core Feature Fans,0.3743817574269641,0.2561790247160989,0.0,0.0,0.3044936314576719,0.7583496689480769,3.5,Potential Loyalist,4.8,0.2,0.0
U0223,trial,3,Core Feature Fans,0.4463213572154574,0.5263861055444222,0.0,1.0,0.45784677970172555,0.5364625048196617,3.1,Promising,1.6,0.06666666666666667,0.5
U0224,trial,4,Engaged Socialites,0.3317478275071701,0.5875083500334002,1.0,0.0,0.5343248294341492,0.5541427928574001,3.4000000000000004,Promising,1.0344827586206897,0.034482758620689655,0.5
U0225,trial,2,Casual Solo Users,0.36196500691611627,0.3587174348697395,0.0,1.0,0.20441031876487056,0.6509061022333089,3.1999999999999997,Promising,2.064516129032258,0.06451612903225806,0.5
U0226,inactive,5,Passive Explorers,0.3284618279535427,0.1629926519706079,0.0,0.0,0.3120563223825929,0.7050505628023425,3.4,Promising,2.4347826086956523,0.08695652173913043,0.0
U0227,trial,4,Engaged Socialites,0.25241783615632213,0.97561790247161,1.0,1.0,0.4625092882394002,0.67833653234876,2.5,Needs Attention,0.3333333333333333,0.0,1.0
U0228,churned,1,Social Gamifiers,0.4140003303873432,0.6953907815631263,1.0,1.0,0.19576531339833225,0.7005359719803601,3.0999999999999996,Promising,6.0,0.4,1.0
U0229,paid,1,Social Gamifiers,0.477041745800913,0.5881763527054108,1.0,0.0,0.5376145549526018,0.5648387823066862,2.5999999999999996,Needs Attention,1.375,0.15625,0.5
U0230,churned,4,Engaged Socialites,0.16400645405949832,0.9893119572478289,1.0,1.0,0.6840685115549451,0.6632982552238754,2.5,Needs Attention,0.2641509433962264,0.09433962264150944,1.0
U0231,paid,2,Casual Solo Users,0.39051170536101965,0.4071476285905144,0.0,1.0,0.34909519413358553,0.6252674448684945,3.5,Potential Loyalist,2.4,0.16666666666666666,0.5
U0232,paid,2,Casual Solo Users,0.36127939149035027,0.47094188376753504,0.0,1.0,0.37993064781247887,0.613019599148343,2.7,Needs Attention,1.6666666666666667,0.07692307692307693,0.5
U0233,paid,2,Casual Solo Users,0.2934393054240143,0.5280561122244488,0.0,1.0,0.37374899611957996,0.6920215231285701,2.5,Needs Attention,0.8709677419354839,0.06451612903225806,0.5
U0234,trial,4,Engaged Socialites,0.1788102568435642,0.4004676018704075,1.0,0.0,0.4705050550539281,0.5395223565321593,1.2999999999999998,Lost,0.04878048780487805,0.036585365853658534,0.5
U0235,paid,0,Low Activity Risks,0.4097120878565306,0.6432865731462926,1.0,0.0,0.4136985581650192,0.7414067898392731,4.6,Champions,18.0,1.5,0.5
U0236,trial,4,Engaged Socialites,0.22143462586402238,0.8570474281897127,1.0,1.0,0.6454369412983271,0.5224583734177567,1.5999999999999999,Lost,0.11538461538461539,0.0641025641025641,1.0
U0237,trial,4,Engaged Socialites,0.3220501307658143,0.7585170340681362,1.0,1.0,0.40982789549135723,0.48336566622136246,2.5,Needs Attention,0.38961038961038963,0.012987012987012988,1.0
U0238,paid,1,Social Gamifiers,0.5166188998952377,0.40681362725450904,1.0,0.0,0.14801212912716818,0.6432201494245595,3.0000000000000004,Promising,5.0,0.08333333333333333,0.5
U0239,trial,5,Passive Explorers,0.28199848397414656,0.052104208416833664,0.0,0.0,0.2944263057951108,0.6605881436580653,1.3,Lost,0.358974358974359,0.07692307692307693,0.0
U0240,inactive,4,Engaged Socialites,0.3572047472821876,0.39345357381429524,1.0,0.0,0.30356593336485704,0.5133367260987726,2.2,At Risk,0.8484848484848485,0.0,0.5
U0241,inactive,5,Passive Explorers,0.26562739941985763,0.24181696726786905,0.0,0.0,0.3534274541592548,0.7853044114119152,4.0,Loyal,2.3076923076923075,0.15384615384615385,0.0
U0242,inactive,2,Casual Solo Users,0.28557098641445294,0.3760855043420173,0.0,1.0,0.27795816351804736,0.6329127273002645,2.1,At Risk,0.9782608695652174,0.043478260869565216,0.5
U0243,trial,3,Core Feature Fans,0.4476074002530945,0.4141616566466266,0.0,1.0,0.21153993380018465,0.6207972619758029,3.5,Potential Loyalist,2.3703703703703702,0.037037037037037035,0.5
U0244,trial,1,Social Gamifiers,0.3302574900065595,0.9769539078156312,1.0,1.0,0.53687900144859,0.7167391230173408,2.8,Needs Attention,1.9411764705882353,0.29411764705882354,1.0
U0245,inactive,2,Casual Solo Users,0.25655765391283586,0.3904475617902472,0.0,1.0,0.3114213445617827,0.5950015778650645,2.1,At Risk,0.4166666666666667,0.016666666666666666,0.5
U0246,paid,5,Passive Explorers,0.33636132069070374,0.1676686706746827,0.0,0.0,0.5369570601877913,0.5173321437557905,2.4000000000000004,At Risk,0.546875,0.0625,0.0
U0247,inactive,4,Engaged Socialites,0.35241231966971115,0.49331997327989313,1.0,0.0,0.5191626699091066,0.41833984224072657,2.0,At Risk,0.3181818181818182,0.011363636363636364,0.5
U0248,inactive,5,Passive Explorers,0.22908167791421064,0.2925851703406814,0.0,0.0,0.5865926609773855,0.7008488655918992,2.5,Needs Attention,0.2571428571428571,0.14285714285714285,0.0
U0249,churned,3,Core Feature Fans,0.3411606751231068,0.4231796927187708,0.0,1.0,0.4482733256775724,0.49317593535166776,1.2999999999999998,Lost,0.42857142857142855,0.04285714285714286,0.5
U0250,trial,5,Passive Explorers,0.2796685734402456,0.1402805611222445,0.0,0.0,0.5473966659911583,0.4747520474252144,2.4000000000000004,At Risk,0.42168674698795183,0.03614457831325301,0.0
U0251,trial,1,Social Gamifiers,0.3831835988349086,0.7207748830995323,1.0,1.0,0.1960557819759369,0.6466855853799058,2.4,At Risk,0.8333333333333334,0.03333333333333333,1.0
U0252,churned,2,Casual Solo Users,0.2975290547075448,0.6519706078824316,0.0,1.0,0.7141428925266263,0.5108442693031326,3.4000000000000004,Promising,0.5915492957746479,0.056338028169014086,0.5
U0253,trial,2,Casual Solo Users,0.30517760422160595,0.3410153640614562,0.0,1.0,0.41442360376183074,0.4934891821478875,2.2,At Risk,0.40540540540540543,0.05405405405405406,0.5
U0254,trial,5,Passive Explorers,0.35173597384810734,0.16566466265865062,0.0,0.0,0.5645410671530326,0.5081073518613484,2.8,Needs Attention,0.6666666666666666,0.07936507936507936,0.0
U0255,paid,3,Core Feature Fans,0.491947243212294,0.3974615898463594,0.0,1.0,0.16525185201864404,0.5941933562002831,2.8,Needs Attention,2.357142857142857,0.0,0.5
U0256,inactive,5,Passive Explorers,0.28883964297878495,0.29291917167668674,0.0,0.0,0.6472262877815557,0.5628664269786865,3.7,Potential Loyalist,0.4666666666666667,0.06666666666666667,0.0
U0257,paid,1,Social Gamifiers,0.36010144624375834,0.7965931863727455,1.0,1.0,0.4553946845000863,0.4520242386367237,1.5999999999999999,Lost,0.25316455696202533,0.012658227848101266,1.0
U0258,paid,2,Casual Solo Users,0.2784742582432807,0.49899799599198397,0.0,1.0,0.4338294566661413,0.6669579982455209,2.7,Needs Attention,1.2162162162162162,0.10810810810810811,0.5
U0259,trial,2,Casual Solo Users,0.23112454877112062,0.3216432865731463,0.0,0.0,0.533628305299738,0.7591976111628596,2.8,Needs Attention,1.3636363636363635,0.18181818181818182,0.0
U0260,paid,4,Engaged Socialites,0.3236198388473218,0.9355377421509686,1.0,1.0,0.5531407384056503,0.5207217137128836,2.2,At Risk,0.14705882352941177,0.014705882352941176,1.0
U0261,inactive,1,Social Gamifiers,0.3827300017207282,0.7094188376753507,1.0,1.0,0.21391321969782262,0.6810002968399036,3.1999999999999997,Promising,2.8,0.15,1.0
U0262,trial,2,Casual Solo Users,0.09886106390290189,0.5177020708082832,0.0,1.0,0.4686384003962982,0.6555769786795355,1.5999999999999999,Lost,0.0,0.014705882352941176,0.5
U0263,paid,5,Passive Explorers,0.27537607892464394,0.18102872411489646,0.0,0.0,0.48365044696133835,0.5624339271132988,2.0,At Risk,0.4375,0.03125,0.0
U0264,churned,4,Engaged Socialites,0.26781383910324813,0.6783567134268537,1.0,1.0,0.17161514039314585,0.7627159518572001,1.5999999999999999,Lost,0.8823529411764706,0.17647058823529413,1.0
U0265,paid,4,Engaged Socialites,0.12591494253794197,0.8189712758851035,1.0,1.0,0.22683644442442938,0.8776425238389369,2.5,Needs Attention,0.75,0.08333333333333333,1.0
U0266,paid,2,Casual Solo Users,0.1878841545452062,0.45357381429525717,0.0,1.0,0.26555883302184896,0.7936524859962805,1.9,Lost,0.2727272727272727,0.09090909090909091,0.5
U0267,paid,3,Core Feature Fans,0.38921696248253584,0.5885103540414162,0.0,1.0,0.34843544767437495,0.6983847161274997,2.5,Needs Attention,1.588235294117647,0.058823529411764705,0.5
U0268,trial,1,Social Gamifiers,0.5358828354702677,0.9836339345357382,1.0,1.0,0.4173417997042774,0.6359171072284777,4.7,Champions,8.0,0.2,1.0
U0269,trial,3,Core Feature Fans,0.3993526857729721,0.2925851703406814,0.0,0.0,0.6989522115391832,0.47102668640855716,3.4000000000000004,Promising,0.7384615384615385,0.07692307692307693,0.0
U0270,churned,4,Engaged Socialites,0.29001515438898556,0.40480961923847697,1.0,0.0,0.15012797129840205,0.7408845243878852,2.3,At Risk,1.0909090909090908,0.0,0.5
U0271,churned,1,Social Gamifiers,0.42050635644790885,0.762191048764195,1.0,1.0,0.5288577154308617,0.3604621435780632,2.5,Needs Attention,0.3333333333333333,0.03333333333333333,1.0
U0272,churned,3,Core Feature Fans,0.4209366456165004,0.2561790247160989,0.0,0.0,0.6262164778996194,0.3985018424173338,2.7,Needs Attention,0.4268292682926829,0.024390243902439025,0.0
U0273,inactive,4,Engaged Socialites,0.13618480904154498,0.6419505678022712,1.0,0.0,0.5588045003865408,0.7055231571282645,2.5,Needs Attention,0.14,0.04,0.5
U0274,paid,5,Passive Explorers,0.27631524021437953,0.1229124916499666,0.0,0.0,0.2716016302267456,0.7703810686373298,2.5,Needs Attention,1.7142857142857142,0.21428571428571427,0.0
U0275,paid,4,Engaged Socialites,0.2312197100020916,0.8229792919171676,1.0,1.0,0.45893434809694295,0.58892774846683,1.5999999999999999,Lost,0.421875,0.03125,1.0
U0276,churned,2,Casual Solo Users,0.2646741282155293,0.6332665330661323,0.0,1.0,0.5722178439275555,0.6369402039217462,2.5,Needs Attention,0.7021276595744681,0.06382978723404255,0.5
U0277,paid,1,Social Gamifiers,0.4161101860980918,0.395123580494322,1.0,0.0,0.16665916101866654,0.6354402713198684,3.1999999999999997,Promising,1.8620689655172413,0.0,0.5
U0278,paid,1,Social Gamifiers,0.3295314208720014,0.8246492985971944,1.0,1.0,0.4722148416683554,0.4831322113065864,1.5999999999999999,Lost,0.21052631578947367,0.013157894736842105,1.0
U0279,churned,3,Core Feature Fans,0.31946472575302903,0.353373413493654,0.0,1.0,0.38445955581575136,0.6338530794417996,1.3,Lost,0.75,0.19444444444444445,0.5
U0280,churned,2,Casual Solo Users,0.2705666280587307,0.08717434869739478,0.0,0.0,0.3448522513191176,0.6163834274200808,2.4000000000000004,At Risk,0.6730769230769231,0.038461538461538464,0.0
U0281,trial,2,Casual Solo Users,0.32678372249022464,0.5961923847695391,0.0,1.0,0.6437579278407001,0.47627019203778015,2.6,Needs Attention,0.3157894736842105,0.039473684210526314,0.5
U0282,trial,2,Casual Solo Users,0.24229993219871546,0.3700734802939212,0.0,1.0,0.09254539040628074,0.8290881257871536,2.1999999999999997,At Risk,3.4285714285714284,0.14285714285714285,0.5
U0283,trial,2,Casual Solo Users,0.2753411152867133,0.6098864395457583,0.0,1.0,0.4147553534034361,0.7156463946577593,2.8,Needs Attention,0.9310344827586207,0.034482758620689655,0.5
U0284,paid,2,Casual Solo Users,0.17022649894501565,0.31429525718102874,0.0,0.0,0.45174844070162795,0.8468002708457566,3.1,Promising,0.0,0.2727272727272727,0.0
U0285,trial,3,Core Feature Fans,0.4848354831785679,0.38009352037408145,0.0,1.0,0.33327704097333244,0.5559072207311571,1.3,Lost,0.7878787878787878,0.15151515151515152,0.5
U0286,paid,5,Passive Explorers,0.4118179428303925,0.24849699398797595,0.0,0.0,0.3005569190816089,0.7316326385570836,4.3,Loyal,10.5,0.16666666666666666,0.0
U0287,paid,5,Passive Explorers,0.2967502856430256,0.1783567134268537,0.0,0.0,0.4704915448875278,0.49429025414609956,2.0,At Risk,0.45569620253164556,0.0,0.0
U0288,trial,2,Casual Solo Users,0.2411507058470255,0.3593854375417502,0.0,1.0,0.2421569731222745,0.7148840445768911,1.3,Lost,1.03125,0.09375,0.5
U0289,paid,1,Social Gamifiers,0.37240441416482645,0.8313293253173013,1.0,1.0,0.5519285762536309,0.5425147983096148,3.5,Potential Loyalist,1.5098039215686274,0.11764705882352941,1.0
U0290,trial,2,Casual Solo Users,0.24709359739894368,0.34335337341349365,0.0,1.0,0.45384026479926143,0.5198289479436126,1.0,Lost,0.18666666666666668,0.06666666666666667,0.5
U0291,trial,1,Social Gamifiers,0.3406810922907157,0.5053440213760855,1.0,0.0,0.5188271674435012,0.5402721956894003,3.1,Promising,0.6206896551724138,0.06896551724137931,0.5
U0292,churned,1,Social Gamifiers,0.440391927960134,0.8363393453573814,1.0,1.0,0.5917700569678682,0.3612967581175366,3.1999999999999997,Promising,0.7586206896551724,0.034482758620689655,1.0
U0293,trial,5,Passive Explorers,0.3751093348287848,0.3239812959251837,0.0,0.0,0.6509475880600152,0.6430195054857077,2.8,Needs Attention,1.3846153846153846,0.2692307692307692,0.0
U0294,trial,3,Core Feature Fans,0.409776841690394,0.5434201736806947,0.0,1.0,0.4452928328567247,0.5583892141346998,3.0,Promising,0.8695652173913043,0.043478260869565216,0.5
U0295,paid,3,Core Feature Fans,0.49620590465070835,0.3550434201736807,0.0,1.0,0.2599123340313586,0.5703615635925536,2.8,Needs Attention,1.6551724137931034,0.13793103448275862,0.5
U0296,churned,2,Casual Solo Users,0.1543512254404097,0.5033400133600535,0.0,1.0,0.24790930174956657,0.8903679881400095,3.1999999999999997,Promising,3.0,0.5,0.5
U0297,trial,4,Engaged Socialites,0.2409394818879442,0.6376085504342017,1.0,0.0,0.7372340185989957,0.5022448215055313,2.2,At Risk,0.4074074074074074,0.04938271604938271,0.5
U0298,paid,2,Casual Solo Users,0.3837147124239055,0.45691382765531063,0.0,1.0,0.3018576478800297,0.7059413853116141,4.1,Loyal,6.923076923076923,0.3076923076923077,0.5
